"Year","FMP","binL","Sex","Frequency","Source"
2011,"GOA",60,"F",1,"AFSCTWL"
2011,"GOA",60,"M",1,"AFSCTWL"
2011,"GOA",70,"M",1,"AFSCTWL"
2011,"GOA",70,"M",1,"AFSCTWL"
2011,"GOA",65,"F",1,"AFSCTWL"
2011,"GOA",55,"M",1,"AFSCTWL"
2011,"GOA",85,"F",1,"AFSCTWL"
2011,"GOA",70,"M",1,"AFSCTWL"
2011,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",60,"F",2,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",90,"F",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",55,"M",1,"AFSCTWL"
2007,"GOA",75,"M",3,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",60,"F",2,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",65,"M",3,"AFSCTWL"
2007,"GOA",55,"F",1,"AFSCTWL"
2007,"GOA",65,"F",5,"AFSCTWL"
2007,"GOA",70,"F",4,"AFSCTWL"
2007,"GOA",80,"F",2,"AFSCTWL"
2007,"GOA",80,"F",1,"AFSCTWL"
2007,"GOA",55,"M",1,"AFSCTWL"
2007,"GOA",55,"M",2,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",50,"F",3,"AFSCTWL"
2007,"GOA",75,"F",2,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",70,"F",2,"AFSCTWL"
2007,"GOA",70,"F",2,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",65,"M",2,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",65,"F",4,"AFSCTWL"
2007,"GOA",70,"F",2,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",50,"M",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",75,"F",1,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",75,"F",1,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",75,"M",1,"AFSCTWL"
2007,"GOA",75,"F",1,"AFSCTWL"
2007,"GOA",60,"M",2,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",65,"F",1,"AFSCTWL"
2009,"GOA",70,"M",1,"AFSCTWL"
2011,"GOA",60,"F",1,"AFSCTWL"
2011,"GOA",65,"F",1,"AFSCTWL"
2011,"GOA",55,"F",1,"AFSCTWL"
2011,"GOA",60,"M",1,"AFSCTWL"
2011,"GOA",60,"F",2,"AFSCTWL"
2011,"GOA",65,"F",3,"AFSCTWL"
2011,"GOA",60,"M",1,"AFSCTWL"
2011,"GOA",60,"F",1,"AFSCTWL"
2011,"GOA",65,"M",5,"AFSCTWL"
2011,"GOA",70,"F",3,"AFSCTWL"
2013,"GOA",75,"M",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2009,"GOA",60,"F",1,"AFSCTWL"
2009,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",70,"M",1,"AFSCTWL"
2009,"GOA",60,"F",1,"AFSCTWL"
2009,"GOA",55,"M",1,"AFSCTWL"
2009,"GOA",85,"F",1,"AFSCTWL"
2009,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",60,"M",1,"AFSCTWL"
2009,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",65,"F",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",60,"M",1,"AFSCTWL"
2009,"GOA",65,"M",3,"AFSCTWL"
2009,"GOA",75,"M",1,"AFSCTWL"
2009,"GOA",60,"F",1,"AFSCTWL"
2009,"GOA",55,"F",1,"AFSCTWL"
2009,"GOA",60,"F",1,"AFSCTWL"
2015,"GOA",80,"F",1,"AFSCTWL"
2015,"GOA",60,"M",1,"AFSCTWL"
2015,"GOA",60,"F",1,"AFSCTWL"
2019,"GOA",70,"M",2,"AFSCTWL"
2019,"GOA",70,"M",1,"AFSCTWL"
2019,"GOA",70,"F",1,"AFSCTWL"
2019,"GOA",75,"F",1,"AFSCTWL"
2019,"GOA",70,"F",1,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",60,"M",1,"AFSCTWL"
2019,"GOA",70,"F",1,"AFSCTWL"
2019,"GOA",70,"M",1,"AFSCTWL"
2019,"GOA",70,"F",1,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",65,"M",1,"AFSCTWL"
2019,"GOA",65,"M",1,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",70,"F",1,"AFSCTWL"
2019,"GOA",65,"M",1,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",55,"F",1,"AFSCTWL"
2019,"GOA",70,"M",1,"AFSCTWL"
2019,"GOA",65,"M",1,"AFSCTWL"
2019,"GOA",70,"F",1,"AFSCTWL"
2019,"GOA",75,"M",1,"AFSCTWL"
2019,"GOA",40,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",80,"F",1,"AFSCTWL"
2017,"GOA",75,"M",1,"AFSCTWL"
2017,"GOA",80,"F",1,"AFSCTWL"
2017,"GOA",80,"F",1,"AFSCTWL"
2017,"GOA",65,"F",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",75,"F",1,"AFSCTWL"
2017,"GOA",60,"F",1,"AFSCTWL"
2017,"GOA",65,"F",1,"AFSCTWL"
2017,"GOA",60,"M",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",60,"F",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",65,"M",2,"AFSCTWL"
2017,"GOA",70,"M",2,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",75,"F",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2015,"GOA",75,"M",1,"AFSCTWL"
2017,"GOA",40,"M",1,"AFSCTWL"
2017,"GOA",65,"F",1,"AFSCTWL"
2017,"GOA",60,"M",1,"AFSCTWL"
2017,"GOA",60,"M",1,"AFSCTWL"
2017,"GOA",65,"F",1,"AFSCTWL"
2017,"GOA",65,"F",3,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",65,"F",2,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",85,"F",1,"AFSCTWL"
2017,"GOA",75,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",75,"F",1,"AFSCTWL"
2017,"GOA",55,"F",1,"AFSCTWL"
2017,"GOA",65,"F",1,"AFSCTWL"
2017,"GOA",80,"F",1,"AFSCTWL"
2019,"GOA",75,"M",2,"AFSCTWL"
2019,"GOA",55,"F",1,"AFSCTWL"
2015,"GOA",95,"F",1,"AFSCTWL"
2019,"GOA",65,"M",1,"AFSCTWL"
2019,"GOA",65,"F",2,"AFSCTWL"
2019,"GOA",65,"F",1,"AFSCTWL"
2019,"GOA",70,"M",1,"AFSCTWL"
2019,"GOA",70,"M",2,"AFSCTWL"
2019,"GOA",50,"F",2,"AFSCTWL"
2019,"GOA",75,"F",1,"AFSCTWL"
2019,"GOA",80,"F",1,"AFSCTWL"
2019,"GOA",65,"M",1,"AFSCTWL"
2015,"GOA",70,"M",1,"AFSCTWL"
2019,"GOA",70,"M",1,"AFSCTWL"
2015,"GOA",70,"M",1,"AFSCTWL"
2015,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",80,"F",1,"AFSCTWL"
2017,"GOA",70,"M",2,"AFSCTWL"
2017,"GOA",75,"F",1,"AFSCTWL"
2015,"GOA",75,"M",1,"AFSCTWL"
2015,"GOA",75,"F",1,"AFSCTWL"
2015,"GOA",70,"F",1,"AFSCTWL"
2015,"GOA",70,"F",4,"AFSCTWL"
2015,"GOA",75,"F",2,"AFSCTWL"
2015,"GOA",65,"M",1,"AFSCTWL"
2015,"GOA",85,"F",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",70,"F",1,"AFSCTWL"
2017,"GOA",70,"M",1,"AFSCTWL"
2017,"GOA",80,"M",1,"AFSCTWL"
2017,"GOA",65,"M",1,"AFSCTWL"
2017,"GOA",75,"M",1,"AFSCTWL"
2017,"GOA",75,"F",3,"AFSCTWL"
2017,"GOA",85,"F",1,"AFSCTWL"
2017,"GOA",90,"F",1,"AFSCTWL"
2014,"BSAI",75,"F",1,"AFSCTWL"
2016,"BSAI",70,"M",1,"AFSCTWL"
1984,"GOA",55,"F",1,"AFSCTWL"
1984,"GOA",75,"F",1,"AFSCTWL"
1984,"GOA",50,"M",1,"AFSCTWL"
1984,"GOA",60,"F",1,"AFSCTWL"
1984,"GOA",70,"F",1,"AFSCTWL"
2014,"BSAI",80,"F",1,"AFSCTWL"
1999,"GOA",50,"M",1,"AFSCTWL"
1996,"GOA",55,"M",1,"AFSCTWL"
1996,"GOA",65,"F",1,"AFSCTWL"
1996,"GOA",75,"F",1,"AFSCTWL"
1996,"GOA",65,"F",1,"AFSCTWL"
1996,"GOA",65,"M",2,"AFSCTWL"
1996,"GOA",65,"F",1,"AFSCTWL"
1996,"GOA",80,"F",1,"AFSCTWL"
1996,"GOA",80,"F",1,"AFSCTWL"
1996,"GOA",45,"M",1,"AFSCTWL"
1996,"GOA",65,"F",1,"AFSCTWL"
1999,"GOA",60,"F",1,"AFSCTWL"
1999,"GOA",45,"M",1,"AFSCTWL"
1999,"GOA",45,"F",1,"AFSCTWL"
1999,"GOA",50,"M",1,"AFSCTWL"
1999,"GOA",65,"M",1,"AFSCTWL"
1999,"GOA",65,"M",1,"AFSCTWL"
1999,"GOA",55,"F",3,"AFSCTWL"
1999,"GOA",60,"F",1,"AFSCTWL"
1999,"GOA",65,"F",2,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",65,"M",1,"AFSCTWL"
1999,"GOA",60,"F",1,"AFSCTWL"
1999,"GOA",60,"M",1,"AFSCTWL"
1999,"GOA",65,"M",1,"AFSCTWL"
1999,"GOA",80,"F",1,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",70,"M",1,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",80,"F",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",55,"F",1,"AFSCTWL"
2005,"GOA",65,"M",1,"AFSCTWL"
2005,"GOA",70,"M",2,"AFSCTWL"
2005,"GOA",70,"M",4,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
2005,"GOA",70,"F",2,"AFSCTWL"
2005,"GOA",60,"M",2,"AFSCTWL"
2005,"GOA",65,"M",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",75,"F",3,"AFSCTWL"
1999,"GOA",65,"F",1,"AFSCTWL"
1999,"GOA",55,"F",1,"AFSCTWL"
1999,"GOA",75,"F",1,"AFSCTWL"
1999,"GOA",55,"F",1,"AFSCTWL"
1999,"GOA",55,"M",1,"AFSCTWL"
1999,"GOA",60,"M",1,"AFSCTWL"
1999,"GOA",55,"M",2,"AFSCTWL"
1999,"GOA",70,"M",1,"AFSCTWL"
1999,"GOA",50,"F",2,"AFSCTWL"
1999,"GOA",60,"F",2,"AFSCTWL"
1999,"GOA",50,"M",1,"AFSCTWL"
1999,"GOA",60,"M",1,"AFSCTWL"
1999,"GOA",65,"M",1,"AFSCTWL"
1999,"GOA",60,"F",1,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",60,"F",1,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",65,"F",2,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",80,"F",1,"AFSCTWL"
1999,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",60,"M",2,"AFSCTWL"
2005,"GOA",65,"M",2,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",60,"M",1,"AFSCTWL"
2005,"GOA",70,"M",2,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",60,"F",2,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
1999,"GOA",40,"F",1,"AFSCTWL"
1999,"GOA",50,"M",1,"AFSCTWL"
1999,"GOA",60,"M",1,"AFSCTWL"
1999,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",55,"F",1,"AFSCTWL"
2003,"GOA",65,"F",3,"AFSCTWL"
2003,"GOA",75,"M",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",75,"F",2,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",65,"M",1,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
2005,"GOA",85,"M",1,"AFSCTWL"
2005,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",80,"F",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",85,"F",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",80,"F",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",55,"F",2,"AFSCTWL"
2005,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",85,"F",2,"AFSCTWL"
2005,"GOA",65,"M",2,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",60,"M",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
2005,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",65,"M",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
2005,"GOA",80,"F",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",85,"F",1,"AFSCTWL"
2007,"GOA",55,"M",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",75,"F",2,"AFSCTWL"
2001,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",85,"F",2,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2005,"GOA",55,"F",1,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",70,"M",1,"AFSCTWL"
2001,"GOA",55,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",70,"F",2,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",70,"F",2,"AFSCTWL"
2003,"GOA",70,"M",2,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",75,"F",2,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",60,"M",3,"AFSCTWL"
2003,"GOA",70,"M",2,"AFSCTWL"
2003,"GOA",60,"F",5,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",70,"F",4,"AFSCTWL"
2003,"GOA",60,"F",2,"AFSCTWL"
2003,"GOA",75,"M",1,"AFSCTWL"
2003,"GOA",75,"M",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",60,"M",1,"AFSCTWL"
2001,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",65,"F",2,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",55,"F",1,"AFSCTWL"
2005,"GOA",80,"F",1,"AFSCTWL"
1999,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
1999,"GOA",55,"M",2,"AFSCTWL"
1999,"GOA",60,"F",1,"AFSCTWL"
1999,"GOA",70,"F",1,"AFSCTWL"
1999,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",55,"F",1,"AFSCTWL"
2005,"GOA",55,"M",1,"AFSCTWL"
2005,"GOA",65,"M",1,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",50,"F",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",60,"M",3,"AFSCTWL"
2005,"GOA",65,"M",2,"AFSCTWL"
2005,"GOA",70,"M",1,"AFSCTWL"
2005,"GOA",60,"F",4,"AFSCTWL"
2005,"GOA",65,"F",2,"AFSCTWL"
2005,"GOA",65,"F",5,"AFSCTWL"
2005,"GOA",75,"F",1,"AFSCTWL"
2005,"GOA",60,"M",1,"AFSCTWL"
2005,"GOA",60,"F",3,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2005,"GOA",75,"M",1,"AFSCTWL"
2005,"GOA",90,"F",1,"AFSCTWL"
2005,"GOA",60,"F",1,"AFSCTWL"
2001,"GOA",65,"F",2,"AFSCTWL"
2001,"GOA",70,"M",1,"AFSCTWL"
2001,"GOA",65,"F",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",70,"F",1,"AFSCTWL"
2001,"GOA",70,"F",1,"AFSCTWL"
2001,"GOA",75,"F",1,"AFSCTWL"
2001,"GOA",60,"M",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",50,"F",1,"AFSCTWL"
2001,"GOA",60,"F",1,"AFSCTWL"
2001,"GOA",70,"F",1,"AFSCTWL"
2001,"GOA",75,"F",1,"AFSCTWL"
2001,"GOA",80,"F",1,"AFSCTWL"
2001,"GOA",60,"M",1,"AFSCTWL"
2001,"GOA",55,"M",1,"AFSCTWL"
2001,"GOA",85,"F",1,"AFSCTWL"
2001,"GOA",55,"M",2,"AFSCTWL"
2001,"GOA",60,"F",1,"AFSCTWL"
2001,"GOA",80,"F",5,"AFSCTWL"
2001,"GOA",80,"F",3,"AFSCTWL"
2001,"GOA",85,"F",3,"AFSCTWL"
2001,"GOA",90,"F",1,"AFSCTWL"
2001,"GOA",75,"F",1,"AFSCTWL"
2001,"GOA",85,"F",1,"AFSCTWL"
2001,"GOA",90,"F",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",90,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",80,"M",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",95,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",85,"F",1,"AFSCTWL"
2003,"GOA",90,"F",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",75,"M",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",75,"M",1,"AFSCTWL"
2003,"GOA",70,"F",2,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",60,"M",1,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",70,"F",2,"AFSCTWL"
2003,"GOA",60,"M",1,"AFSCTWL"
2003,"GOA",55,"M",1,"AFSCTWL"
2003,"GOA",65,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",60,"F",2,"AFSCTWL"
2003,"GOA",60,"F",2,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",60,"F",1,"AFSCTWL"
2003,"GOA",70,"M",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",60,"M",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",65,"M",1,"AFSCTWL"
2003,"GOA",65,"F",4,"AFSCTWL"
2003,"GOA",65,"F",3,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",80,"F",1,"AFSCTWL"
2003,"GOA",75,"F",1,"AFSCTWL"
2003,"GOA",70,"F",1,"AFSCTWL"
2005,"GOA",65,"F",1,"AFSCTWL"
2013,"GOA",55,"M",1,"AFSCTWL"
2013,"GOA",60,"M",1,"AFSCTWL"
2009,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",60,"F",1,"AFSCTWL"
2009,"GOA",65,"F",1,"AFSCTWL"
2009,"GOA",65,"F",1,"AFSCTWL"
2009,"GOA",75,"M",1,"AFSCTWL"
2009,"GOA",70,"F",1,"AFSCTWL"
2009,"GOA",50,"M",1,"AFSCTWL"
2009,"GOA",65,"M",1,"AFSCTWL"
2009,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",80,"F",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",75,"M",1,"AFSCTWL"
2007,"GOA",60,"M",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",75,"F",1,"AFSCTWL"
2007,"GOA",90,"F",1,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",60,"M",2,"AFSCTWL"
2007,"GOA",60,"F",2,"AFSCTWL"
2011,"GOA",65,"M",1,"AFSCTWL"
2011,"GOA",60,"M",1,"AFSCTWL"
2011,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",60,"M",2,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",60,"F",1,"AFSCTWL"
2007,"GOA",75,"F",1,"AFSCTWL"
2007,"GOA",75,"F",1,"AFSCTWL"
2007,"GOA",70,"M",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",60,"M",2,"AFSCTWL"
2007,"GOA",45,"F",1,"AFSCTWL"
2007,"GOA",70,"F",4,"AFSCTWL"
2007,"GOA",65,"M",2,"AFSCTWL"
2007,"GOA",75,"M",1,"AFSCTWL"
2007,"GOA",55,"F",1,"AFSCTWL"
2007,"GOA",65,"F",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",70,"F",1,"AFSCTWL"
2007,"GOA",50,"F",1,"AFSCTWL"
2007,"GOA",50,"M",1,"AFSCTWL"
2007,"GOA",65,"M",1,"AFSCTWL"
2007,"GOA",75,"M",1,"AFSCTWL"
2009,"GOA",55,"F",1,"AFSCTWL"
